ARO Accession	CVTERM ID	ARO Name	PMID	DOI	ISBN
ARO:0000071	35988	levofloxacin	15700957
ARO:0000072	35989	linezolid	18757750;15700955
ARO:0000075	35992	nitrofurantoin	7928834;1100114
ARO:0000076	35993	resistance-modifying agents	37971258
ARO:0000077	35994	tazobactam	6097169
ARO:0001003	35999	antibiotic target protection	32587401
ARO:0001004	36000	antibiotic inactivation	20564281
ARO:0010000	36001	antibiotic efflux	19678712
ARO:0010001	36002	ATP-binding cassette (ABC) antibiotic efflux pump	8302219
ARO:0010002	36003	major facilitator superfamily (MFS) antibiotic efflux pump	9529885;10943556;19678712
ARO:0010004	36005	resistance-nodulation-cell division (RND) antibiotic efflux pump	19664953;15582398;16915237
ARO:3000000	36009	determinant of antibiotic resistance	15700955
ARO:3000001	36010	beta-lactamase	21220461;19995920;6109327;7574506
ARO:3000002	36011	vanW	11036060
ARO:3000011	36020	vanX	7854121
ARO:3000013	36022	vanB	9177243
ARO:3000014	36023	TEM beta-lactamase	8432315;11585791
ARO:3000015	36024	SHV beta-lactamase	11585791
ARO:3000016	36025	CTX-M beta-lactamase	20705517
ARO:3000017	36026	OXA beta-lactamase	24696435;16891520
ARO:3000018	36027	IMI beta-lactamase	8878585
ARO:3000020	36029	IMP beta-lactamase	20121112;8141584
ARO:3001795	38195	OXA-56	15047554
ARO:3000705	37085	isopenicillin N	4209314
ARO:3002656	39056	APH(4)-Ib	3005976
ARO:3001299	37698	tlrB	10348045;10972803
ARO:3000939	37319	TEM-73	10543745
ARO:3001352	37752	SHV-168	23587779
ARO:3001457	37857	OXA-152	26349828
ARO:3001616	38016	OXA-68	15760431
ARO:3001748	38148	OXA-293	24277043
ARO:3001458	37858	OXA-153	26349828
ARO:3001638	38038	OXA-107	17391399
ARO:3001661	38061	OXA-177	20713680
ARO:3001733	38133	OXA-277	24277043
ARO:3001751	38151	OXA-296	30247543;24277043
ARO:3001787	38187	OXA-245	23034714
ARO:3001800	38200	OXA-226	19933793
ARO:3001826	38226	ACT-9	21690276
ARO:3001912	38312	CTX-M-50	16082008
ARO:3001965	38365	CTX-M-105	22407683
ARO:3001967	38367	CTX-M-107	21859815
ARO:3001973	38373	CTX-M-113	21859815
ARO:3002055	38455	CMY-44	19414578
ARO:3001336	37736	SHV-98	21415202
ARO:3002155	38555	FOX-1	7811034
ARO:3002156	38556	FOX-2	9303413
ARO:3001639	38039	OXA-108	17391399
ARO:3001734	38134	OXA-279	24277043
ARO:3001752	38152	OXA-297	24277043
ARO:3001788	38188	OXA-204	23114766
ARO:3001801	38201	OXA-147	20008045
ARO:3001827	38227	ACT-16	24336426
ARO:3003029	39463	MexVW-OprM	12951344
ARO:3002243	38643	CARB-4	9687391
ARO:3002244	38644	CARB-5	10722515
ARO:3002245	38645	CARB-6	9925522
ARO:3002246	38646	CARB-7	12069969
ARO:3002247	38647	CARB-8	12709319
ARO:3002248	38648	CARB-9	15388476
ARO:3002249	38649	CARB-10	19380596
ARO:3002252	38652	CARB-14	22633451
ARO:3002256	38656	IND-1	10077836
ARO:3002257	38657	IND-2	11036018
ARO:3002261	38661	IND-5	17470648
ARO:3002262	38662	IND-6	19651915
ARO:3002263	38663	IND-7	20305272
ARO:3002264	38664	IND-8	3876328
ARO:3002271	38671	VIM-1	10390207
ARO:3002272	38672	VIM-2	10722487
ARO:3002273	38673	VIM-3	11451678
ARO:3002274	38674	VIM-4	12435718
ARO:3002275	38675	VIM-5	15190017
ARO:3002314	38714	KPC-4	19015357
ARO:3002315	38715	KPC-5	19015357
ARO:3002316	38716	KPC-6	22908150
ARO:3002317	38717	KPC-7	19036932
ARO:3002318	38718	KPC-8	20334553
ARO:3002331	38731	GES-2	11502535
ARO:3002332	38732	GES-3	15155185
ARO:3002333	38733	GES-4	15273099
ARO:3002404	38804	OXY-2-9	21555768
ARO:3002334	38734	GES-5	15135524
ARO:3002335	38735	GES-6	15135524
ARO:3002336	38736	GES-7	10952563
ARO:3002337	38737	GES-8	11679551
ARO:3002338	38738	GES-9	16048994
ARO:3002341	38741	GES-12	20805394
ARO:3002342	38742	GES-13	20065056
ARO:3002064	38464	CMY-53	21820821
ARO:3002259	38659	IND-3	11036018
ARO:3002266	38666	IND-10	3876328
ARO:3002297	38697	VIM-27	21518835
ARO:3002233	38633	IMP-42	23536409
ARO:3002268	38668	IND-12	3876328
ARO:3002328	38728	KPC-18	26719440
ARO:3001739	38139	OXA-284	24277043
ARO:3001757	38157	OXA-302	24277043
ARO:3001806	38206	OXA-224	22290962
ARO:3000221	36360	lincosamide nucleotidyltransferase (LNU)	11797175
ARO:3000282	36421	sulfonamide antibiotic	15673783
ARO:3002522	38922	novA	12604514
ARO:3003009	39443	ceoA	16857052
ARO:3003011	39445	dfrA10	12499211
ARO:3002529	38929	AAC(3)-Id	15388438;15728939;18476779
ARO:3002530	38930	AAC(3)-Ib	7486920
ARO:3003717	40371	ESP-1	26482314
ARO:3003718	40372	MSI-1	26482314
ARO:3003719	40373	MSI-OXA	26482314
ARO:3003720	40374	SPG-1	26482314
ARO:3003721	40375	ampC	10991860;19104021
ARO:3003722	40376	glycopeptide resistance gene cluster VanI	16513756;25042042;19414574
ARO:3002660	39060	APH(6)-Id	18413319;19465049;2653965;15722395
ARO:3002355	38755	NDM-4	22252797
ARO:3001178	37558	SHV-134	22005997
ARO:3001305	37704	ErmU	1328813;8577249
ARO:3000821	37201	phoPQ	21131322;11222580;20843473;16359323
ARO:3002367	38767	PER-5	23284886
ARO:3000369	36508	MtrCDE	14500476;7711899
ARO:3003042	39476	Streptococcus pneumoniae PBP2b conferring resistance to amoxicillin	18394970
ARO:3001019	37399	TEM-152	17220412
ARO:3001025	37405	TEM-159	18292096
ARO:3001041	37421	TEM-176	23643553
ARO:3001051	37431	TEM-191	22718774
ARO:3001169	37549	SHV-122	21359845
ARO:3001203	37583	SHV-165	23587957
ARO:3000716	37096	mycolic acid synthesis enzyme targeted by antibiotic	1656850;8143118
ARO:3002482	38882	LRA-1	18843302
ARO:3001629	38029	OXA-94	17284537
ARO:3003090	39637	daptomycin-resistant beta-subunit of RNA polymerase (rpoB)	20837752
ARO:3003091	39638	daptomycin resistant mprF	20498310;22238576;16723576
ARO:3002992	39426	AQU beta-lactamase	24055254
ARO:3002993	39427	AQU-1	24055254
ARO:3002526	38926	AAC(2')-Id	9159528
ARO:3000836	37216	soxR	21226770;15845502
ARO:3000768	37148	abeS	19770280
ARO:3000769	37149	PatA-PatB	20709735;20937787
ARO:3000770	37150	AdeABC	21173183;17363424
ARO:3000774	37154	adeA	21173183
ARO:3000777	37157	adeF	20696879
ARO:3000806	37186	MexG	12917802;15817779
ARO:3000810	37190	mtrC	14500476
ARO:3000813	37193	MexS	26833155;11040437;15687188
ARO:3000816	37196	mtrA	10417654
ARO:3000828	37208	baeR	37345941;12107133
ARO:3000830	37210	cpxA	22496764
ARO:3000832	37212	evgA	12951338
ARO:3000837	37217	soxS	15845502;8821940;7986007;9324261
ARO:3000838	37218	arlR	10633099
ARO:3002423	38823	OKP-A-6	16304190
ARO:3001304	37703	ErmS	3127381;2753855;7961463;3020383;7495815;7534372
ARO:3002379	38779	SME-1	8092824
ARO:3001112	37492	SHV-56	18663019
ARO:3001115	37495	SHV-60	19272757
ARO:3001125	37505	SHV-71	19272757
ARO:3001129	37509	SHV-75	19272757
ARO:3001131	37511	SHV-77	19272757
ARO:3001141	37521	SHV-89	18587684
ARO:3001142	37522	SHV-90	17913717
ARO:3001151	37531	SHV-102	18566158
ARO:3001154	37534	SHV-105	19075050
ARO:3001155	37535	SHV-106	19272757
ARO:3001156	37536	SHV-107	19272757
ARO:3001157	37537	SHV-108	27598630;19272757
ARO:3000998	37378	TEM-134	15793140
ARO:3001002	37382	TEM-138	16940125
ARO:3001003	37383	TEM-139	17382521
ARO:3001007	37387	TEM-144	16436745
ARO:3001018	37398	TEM-151	17220412
ARO:3001046	37426	TEM-186	22397509
ARO:3001047	37427	TEM-187	23478954
ARO:3001088	37468	SHV-30	16251316
ARO:3001092	37472	SHV-34	14613945
ARO:3001099	37479	SHV-41	15047521
ARO:3003018	39452	dfrA22	24152716;16782743
ARO:0000017	35936	lincosamide antibiotic	15135500;10582867
ARO:0000020	35939	carbapenem	11585791;15673804
ARO:0000021	35940	ribostamycin	11083623;8385262;10103173
ARO:0000023	35942	enoxacin	15914491
ARO:0000025	35944	fosfomycin	8994972;8075064;5809587;17567049;18701452
ARO:0000026	35945	streptogramin antibiotic	15700955
ARO:0000029	35948	teicoplanin	11131961;6240963;6239854;6235205;16323116
ARO:0000030	35949	tigecycline	19862477;11381101
ARO:0000032	35951	cephalosporin	6810737;11585791;15673804
ARO:0000034	35952	streptogramin A antibiotic	12102603;12860128;15700955;17015629
ARO:0000035	35953	sisomicin	11083623;8385262;10103173
ARO:0000036	35954	ciprofloxacin	15700957;15914491
ARO:0000037	35955	apramycin	11083623;8385262;10103173
ARO:0000041	35959	bacitracin	8389741
ARO:0000042	35960	glycylcycline	11381101
ARO:0000043	35961	carbenicillin	4248289;11585791;15673804
ARO:0000044	35962	cephamycin	3487346;11585791;15673804
ARO:0000045	35963	acriflavine	11566977
ARO:0000046	35964	lincomycin	15135500;10582867
ARO:0000052	35969	tobramycin	11083623;8385262;10103173
ARO:0000053	35970	bleomycin	15700963
ARO:0000054	35971	penicillin	11585791;15673804
ARO:3000021	36030	VIM beta-lactamase	20121112;12562689;18061205
ARO:3000022	36031	ristocetin	17620;2532132
ARO:3000024	36033	patA	20709735;20937787
ARO:3000026	36035	mepA	15855507;16569840;15855508
ARO:3000027	36036	emrA	7730261
ARO:3000934	37314	TEM-67	12499163
ARO:3001775	38175	OXA-119	19719593
ARO:3000284	36423	tetroxoprim	3043259;7036848
ARO:3003098	39664	cphA1	9537320
ARO:3003099	39665	cphA2	9021171;22009263
ARO:3001937	38337	CTX-M-76	22697133
ARO:3001938	38338	CTX-M-77	22697133
ARO:3001939	38339	CTX-M-78	20421403
ARO:3001941	38341	CTX-M-80	19294528
ARO:3001942	38342	CTX-M-81	19294528
ARO:3001943	38343	CTX-M-82	19297379
ARO:3001944	38344	CTX-M-83	18984647
ARO:3001945	38345	CTX-M-84	18984647
ARO:3001793	38193	OXA-320	24027220
ARO:3001794	38194	OXA-45	12936985
ARO:3001338	37738	SHV-100	21415202
ARO:3001373	37773	TEM-182	23335113
ARO:3002040	38440	CMY-29	19414570
ARO:3002041	38441	CMY-30	19414570
ARO:3002042	38442	CMY-31	18065410
ARO:3002043	38443	CMY-32	19687234
ARO:3002044	38444	CMY-33	19414578
ARO:3002045	38445	CMY-34	21820821
ARO:3002048	38448	CMY-37	18619820
ARO:3001502	37902	OXA-256	23458448
ARO:3001619	38019	OXA-71	15760431
ARO:3001822	38222	ACT-2	23093031
ARO:3001856	38256	CFE-1	15047515
ARO:3001857	38257	LAT-1	7811049
ARO:3001858	38258	IMI-1	8878585
ARO:3001864	38264	CTX-M-1	8834913
ARO:3001865	38265	CTX-M-2	8834913
ARO:3001866	38266	CTX-M-3	33416461;9559791
ARO:3001867	38267	CTX-M-4	9593162
ARO:3001875	38275	CTX-M-12	11408239
ARO:3001876	38276	CTX-M-13	11850241
ARO:3001877	38277	CTX-M-14	11850241
ARO:3001878	38278	CTX-M-15	33416461;12461028;11470367
ARO:3001879	38279	CTX-M-16	11451684
ARO:3001880	38280	CTX-M-17	11959547
ARO:3001881	38281	CTX-M-19	11709308
ARO:3001882	38282	CTX-M-20	12007800
ARO:3001883	38283	CTX-M-21	12007800
ARO:3001884	38284	CTX-M-22	16533535
ARO:3001885	38285	CTX-M-23	15201232
ARO:3001886	38286	CTX-M-24	16291869
ARO:3001889	38289	CTX-M-27	33416461;12775683
ARO:3001890	38290	CTX-M-28	15941775
ARO:3001891	38291	CTX-M-29	16533535
ARO:3001892	38292	CTX-M-30	15504875
ARO:3001906	38306	CTX-M-44	21078949
ARO:3001907	38307	CTX-M-45	9593147
ARO:3001908	38308	CTX-M-46	16082008
ARO:3001914	38314	CTX-M-52	15736704
ARO:3001915	38315	CTX-M-53	19273683
ARO:3001916	38316	CTX-M-54	16785225
ARO:3001917	38317	CTX-M-55	17449211
ARO:3001918	38318	CTX-M-56	17548490
ARO:3001919	38319	CTX-M-58	21788458
ARO:3001920	38320	CTX-M-59	18347108
ARO:3002216	38616	IMP-25	23006757
ARO:3002217	38617	IMP-26	20463166
ARO:3002220	38620	IMP-29	22290960
ARO:3002221	38621	IMP-30	23836186
ARO:3002225	38625	IMP-34	23541689
ARO:3001923	38323	CTX-M-62	18725449
ARO:3001637	38037	OXA-106	17391399
ARO:3001660	38060	OXA-176	20713680
ARO:3001720	38120	OXA-264	24277043
ARO:3001732	38132	OXA-276	24277043
ARO:3001750	38150	OXA-295	24277043
ARO:3001786	38186	OXA-244	23034714
ARO:3001799	38199	OXA-161	19770278
ARO:3001825	38225	ACT-6	21304534
ARO:3001832	38232	ACT-10	25312010
ARO:3002012	38412	CMY-1	8843306
ARO:3002013	38413	CMY-2	33416461;8787910
ARO:3002014	38414	CMY-3	9593136
ARO:3002015	38415	CMY-4	9868767
ARO:3002016	38416	CMY-5	10348751
ARO:3002017	38417	CMY-6	9818739
ARO:3002018	38418	CMY-7	12039894
ARO:3002019	38419	CMY-8	10817689
ARO:3002020	38420	CMY-9	12121914
ARO:3002021	38421	CMY-10	12969288
ARO:3002022	38422	CMY-11	11815567
ARO:3002023	38423	CMY-12	12407124
ARO:3002024	38424	CMY-13	15273143
ARO:3002025	38425	CMY-14	15504832
ARO:3002026	38426	CMY-15	15504832
ARO:3002027	38427	CMY-16	16436718
ARO:3002056	38456	CMY-45	21402851
ARO:3002065	38465	CMY-54	28665771;22956023
ARO:3002066	38466	CMY-55	22956023
ARO:3002069	38469	CMY-59	23825726
ARO:3002070	38470	CMY-99	24165184
ARO:3002132	38532	DHA-1	9736562
ARO:3002133	38533	DHA-2	11157909
ARO:3002134	38534	DHA-3	16216104
ARO:3003670	40288	PEDO-1	26482314
ARO:3000747	37127	mef	16189099
ARO:3002420	38820	OKP-A-3	16304190
ARO:3002987	39421	bcrA	7476193
ARO:3002988	39422	bcrB	7476193
ARO:3000685	37029	arylomycin	21545107
ARO:3002501	38901	PDC-4	19258272
ARO:3002531	38931	AAC(3)-Ic	12709352
ARO:3003027	39461	lmrAB Operon	15317768
ARO:3001234	37633	kirromycin	3904612;3356609;2499247;7925958;337296;4373734;9043138
ARO:3002919	39353	vanR gene in vanA cluster	8380148;16323116
ARO:3000687	37031	moenomycin antibiotic	17117848;20730219
ARO:3000688	37032	furazolidone	3514312
ARO:3000525	36664	antibiotic A40926	12837387;15664522
ARO:3000526	36665	cmeR	15728904
ARO:3002038	38438	CMY-27	19523051
ARO:3003092	39639	Enterococcus faecium cls conferring resistance to daptomycin	26454536;23580562;22948885;23114777;21899450
ARO:3000583	36722	pristinamycin IA	13672900
ARO:3001302	37701	chrB	15561847
ARO:3002994	39428	ROB beta-lactamase	2201253
ARO:3002497	38897	PDC-1	19258272
ARO:3002500	38900	PDC-3	33416461;19258272
ARO:3002508	38908	PDC-9	19258272
ARO:3002535	38935	AAC(3)-IIc	18467306;8385262
ARO:3002384	38784	BEL beta-lactamase	16127048
ARO:3001922	38322	CTX-M-61	17804424
ARO:3000178	36317	tet(K)	7781778;8234490;15837373
ARO:3003223	39807	Escherichia coli 16S rRNA mutation conferring resistance to edeine	16269538
ARO:3000913	37293	TEM-44	8877532
ARO:3000890	37270	TEM-19	2073111
ARO:3001122	37502	SHV-67	17288792
ARO:3001135	37515	SHV-81	19272757
ARO:3001149	37529	SHV-97	21940649
ARO:3001184	37564	SHV-142	22537112
ARO:3001124	37504	SHV-70	16563703
ARO:3001137	37517	SHV-83	19272757
ARO:3001170	37550	SHV-123	21903826
ARO:3001186	37566	SHV-147	23587957
ARO:3001204	37584	SHV-167	24336426
ARO:3001004	37384	TEM-141	17881870
ARO:3001138	37518	SHV-84	20211886
ARO:3001171	37551	SHV-124	21903826
ARO:3001139	37519	SHV-85	18347108
ARO:3001172	37552	SHV-125	21903826
ARO:3001188	37568	SHV-149	23587957
ARO:3000936	37316	TEM-70	23643553
ARO:3001140	37520	SHV-86	20566419
ARO:3001173	37553	SHV-126	21903826
ARO:3001189	37569	SHV-150	23587957
ARO:3001174	37554	SHV-127	21903826
ARO:3001176	37556	SHV-129	22322349
ARO:3001177	37557	SHV-133	24475919
ARO:3000973	37353	TEM-110	18292096
ARO:3001100	37480	SHV-42	15047521
ARO:3001196	37576	SHV-157	23587957
ARO:3000744	37124	antibiotic sensitive dihydropteroate synthase	12111724
ARO:3002509	38909	PDC-10	19258272
ARO:3002385	38785	BEL-1	16127048
ARO:3002703	39137	cmx	8834878;9735314
ARO:3001791	38191	OXA-247	23402333
ARO:3000606	36745	FEZ-1	12507470;18563261
ARO:3000372	36511	vanT	10878136;10817725
ARO:3000373	36512	EmrKY-TolC	21954395;12501312
ARO:3003305	39889	Ureaplasma urealyticum gyrB conferring resistance to fluoroquinolones	27884651;25645833
ARO:3001887	38287	CTX-M-25	15561863
ARO:3003259	39843	antibiotic sensitive DNA topoisomerase subunit parE	12604514
ARO:3000552	36691	arsphenamine	18679046
ARO:3000499	36638	AcrE	16267305;8407802
ARO:3003323	39907	Staphylococcus aureus pgsA mutations conferring resistance to daptomycin	22238576
ARO:3003324	39908	Bacillus subtilis mprF	21709092;19164152;19915718
ARO:3000322	36461	AAC(3)	15388438;1577689;3892230;8257126;19709289;15728939;18476779;2060791;1649572;2549372;18467306;19949054;2914849;6318050;7486920;10639379;12709352
ARO:3002564	38964	AAC(6')-It	10188279
ARO:3003326	39910	Mycobacterium tuberculosis embB with mutation conferring resistance to ethambutol	;35944069;30337678;16641474;16972132;9257740;11854934;17360809;16377878;10639358;24392447;21778195;9142129;21300839		978-92-4-008241-0
ARO:3003327	39911	Mycobacterium tuberculosis embC mutant conferring resistance to ethambutol	30337678;19010731;20427375;26417605;16972132;10639358;23995136;19112008
ARO:3001684	38084	OXA-313	24247131
ARO:3000652	36996	isepamicin	8622111
ARO:3000655	36999	gentamicin B	9872733
ARO:3001378	37778	TEM-201	24701189
ARO:3002878	39312	BcII	7588620
ARO:3002882	39316	lmrD	16958846
ARO:3002916	39350	vanV	21482081
ARO:3002917	39351	glycopeptide resistance gene cluster VanN	21807981
ARO:3002918	39352	glycopeptide resistance gene cluster VanO	24342631
ARO:3002931	39365	vanS gene in vanA cluster	28511809;8380148;16323116
ARO:3002942	39376	vanH gene in vanA cluster	8380148;16323116
ARO:3002943	39377	vanH gene in vanB cluster	8631706;16323116
ARO:3002949	39383	vanX gene in vanA cluster	8380148;16323116
ARO:3002952	39386	vanX gene in vanF cluster	15980329
ARO:3002953	39387	vanX gene in vanM cluster	20733041
ARO:3002955	39389	vanY gene in vanA cluster	8380148;16323116
ARO:3002957	39391	vanY gene in vanD cluster	12499162;16323116
ARO:3002958	39392	vanY gene in vanF cluster	15980329
ARO:3002959	39393	vanY gene in vanG cluster	16723588
ARO:3002962	39396	vanZ gene in vanA cluster	8380148;7867956;16323116
ARO:3002963	39397	vanZ gene in vanF cluster	15980329
ARO:3002964	39398	vanW gene in vanB cluster	8631706;16323116
ARO:3002966	39400	vanXY gene in vanC cluster	10564477;16323116
ARO:3002967	39401	vanXY gene in vanE cluster	12019119
ARO:3002970	39404	vanT gene in vanC cluster	10209740;16323116
ARO:3002978	39412	D-Ala-D-Lac ligase	24342631;20733041;15980329;16323116
ARO:3002979	39413	D-Ala-D-Ser ligase	21807981;22969085;16723588;12019119;18458129;16323116
ARO:3002921	39355	vanR gene in vanB cluster	8631706;16323116
ARO:3002932	39366	vanS gene in vanB cluster	8631706;16323116
ARO:3002944	39378	vanH gene in vanD cluster	12499162;16323116
ARO:3002947	39381	vanH gene in vanM cluster	20733041
ARO:3002950	39384	vanX gene in vanB cluster	8631706;16323116
ARO:3002954	39388	vanX gene in vanO cluster	24342631
ARO:3002956	39390	vanY gene in vanB cluster	8631706;16323116
ARO:3002971	39405	vanT gene in vanE cluster	12019119
ARO:3002922	39356	vanR gene in vanC cluster	10817725;16323116
ARO:3002933	39367	vanS gene in vanC cluster	10817725;16323116
ARO:3002945	39379	vanH gene in vanF cluster	15980329
ARO:3002948	39382	vanH gene in vanO cluster	24342631
ARO:3002969	39403	vanXY gene in vanN cluster	21807981
ARO:3002972	39406	vanT gene in vanG cluster	16723588
ARO:3002923	39357	vanR gene in vanD cluster	12499162;16323116
ARO:3002934	39368	vanS gene in vanD cluster	19258279;16323116
ARO:3002973	39407	vanTm gene in vanL cluster	18458129
ARO:3002924	39358	vanR gene in vanE cluster	12019119
ARO:3002935	39369	vanS gene in vanE cluster	12019119
ARO:3002974	39408	vanTr gene in vanL cluster	18458129
ARO:3002975	39409	vanT gene in vanN cluster	21807981
ARO:3002774	39208	QnrB61	23529729
ARO:3002926	39360	vanR gene in vanG cluster	16723588
ARO:3002937	39371	vanS gene in vanG cluster	16723588
ARO:3002927	39361	vanR gene in vanL cluster	18458129
ARO:3002938	39372	vanS gene in vanL cluster	18458129
ARO:3002928	39362	vanR gene in vanM cluster	20733041
ARO:3002939	39373	vanS gene in vanM cluster	20733041
ARO:3002929	39363	vanR gene in vanN cluster	21807981
ARO:3002940	39374	vanS gene in vanN cluster	21807981
ARO:3002930	39364	vanR gene in vanO cluster	24342631
ARO:3002941	39375	vanS gene in vanO cluster	24342631
ARO:3002718	39152	QnrB4	16870791
ARO:3002756	39190	QnrB41	21830908
ARO:3002759	39193	QnrB44	26207437
ARO:3002761	39195	QnrB46	21816942
ARO:3002767	39201	QnrB54	25512409
ARO:3002769	39203	QnrB56	26169406
ARO:3002777	39211	QnrB65	24247140
ARO:3002749	39183	QnrB34	21844311
ARO:3003723	40377	vanI	25042042;19414574
ARO:3003724	40380	vanW gene in vanI cluster	16513756;19414574
ARO:3003725	40381	vanX gene in vanI cluster	25042042
ARO:3003726	40383	vanS gene in vanI cluster	16513756;19414574
ARO:3003727	40384	vanK gene in vanI cluster	25042042;19414574
ARO:3003728	40385	vanR gene in vanI cluster	25042042;19414574
ARO:3000423	36562	FomA	10681332;18701452
ARO:3002429	38829	OKP-A-12	19128913
ARO:3002434	38834	OKP-B-1	16304190
ARO:3000681	37025	patricin B	15700955
ARO:3000682	37026	ostreogrycin B3	15700955
ARO:3000683	37027	sulfacetamide	8133250
ARO:3000625	36969	polymyxin B1	11330807
ARO:3000820	37200	NfxB with mutations conferring antibiotic resistance	1330820;23924707;12727072;8878035
ARO:3000824	37204	ramR	19778917;19104017;18443112;19270312
ARO:3000826	37206	sdiA	20126629;11929524
ARO:3000686	37030	thiostrepton	5409975
ARO:3000524	36663	cpxAR	12618449;22496764
ARO:3000616	36910	mel	23114767;22137270;16189099
ARO:3003028	39462	lmrA	15317768;9384377
ARO:3002635	39035	APH(2'')-IIa	10991878
ARO:3002567	38967	AAC(6')-Iw	10188279
ARO:3000857	37237	16S ribosomal RNA methyltransferase	22547620;21177880;14667745
ARO:0000013	35932	amikacin	11083623;8385262;10103173
ARO:0000059	35976	cefepime	8150771
ARO:3000023	36032	aminocoumarin sensitive parE	12604514;16127057
ARO:3001711	38111	OXA-212	22128805
ARO:3000149	36288	FosA	15741169;15075406
ARO:3000150	36289	coumermycin A1	11036020;14285469;14285468;8231802
ARO:3000152	36291	minocycline	19862477;11381101
ARO:3000153	36292	APH(9)	9614079;20089863
ARO:3000155	36294	APH(4)	21084294
ARO:3000380	36519	FosC	7492106
ARO:3000382	36521	azidamfenicol	15539072
ARO:3000384	36523	AcrAB-TolC	8550435;21513882
ARO:3000254	36393	emrY	12501312
ARO:3000255	36394	glycopeptide resistance gene cluster VanF	10681342;15980329
ARO:3000466	36605	dalbavancin	27904526;15566329;17461743
ARO:3000467	36606	NDM-5	21930874
ARO:3001772	38172	OXA-59	15793160
ARO:3001716	38116	OXA-260	24277043
ARO:3001728	38128	OXA-272	24277043
ARO:3001742	38142	OXA-287	24277043
ARO:0000027	35946	roxithromycin	15980346;10582867
ARO:3001859	38259	IMI-2	21192875;15752444
ARO:0000028	35947	vancomycin	16323116
ARO:3003128	39705	OXA-436	29061750
ARO:3000496	36635	vanXY	10564477
ARO:3000730	37110	elongation factor G	9678602;17980694
ARO:3001317	37716	pleuromutilin	23589420
ARO:3003023	39457	dfrB6	16870788
ARO:3003058	39492	tunicamycin resistance gene	7766032
ARO:3000943	37323	TEM-77	10991849
ARO:3003310	39894	Mycoplasma hominis parC conferring resistance to fluoroquinolones	24948939
ARO:3003311	39895	Streptococcus pneumoniae parC conferring resistance to fluoroquinolones	8913454
ARO:3000582	36721	L1 beta-lactamase	18563261
ARO:3000790	37170	mdsB	17919284;20497225
ARO:3000798	37178	MexEF-OprN	10515918
ARO:3002219	38619	IMP-28	22668859
ARO:3000550	36689	aztreonam	3871589
ARO:3000935	37315	TEM-68	12019125;10817699
ARO:3000993	37373	TEM-129	15472005
ARO:3003548	40150	mdtN	8021163;19429622;11257026
ARO:3000697	37041	moenomycin A1	17117848
ARO:3002507	38907	PDC-8	19258272
ARO:3000601	36740	Erm(38)	16127056
ARO:3001897	38297	CTX-M-35	20138478
ARO:3002754	39188	QnrB39	21844311
ARO:0000009	35928	tunicamycin	1624425
ARO:3000863	37243	defensin resistant mprF	14769468;20498310;19915718
ARO:3000869	37249	streptothricin acetyltransferase (SAT)	8394835;3624064
ARO:3000870	37250	triclosan	10196195;19768684
ARO:3000871	37251	fatty acid synthesis enzyme targeted by antibiotic	14736233
ARO:3000872	37252	antibiotic sensitive enoyl-acyl carrier reductase	14736233
ARO:3000873	37253	TEM-1	33416461;20412308;5326330;358200
ARO:3000874	37254	TEM-2	358199;1107329
ARO:3000875	37255	TEM-3	2550326;3316146
ARO:3000877	37257	TEM-5	2550326;3293523
ARO:3000879	37259	TEM-7	3055178;2506109
ARO:3000880	37260	TEM-8	2558614;9925535;1416873
ARO:3000882	37262	TEM-10	2684007;8109951;9925535
ARO:3000887	37267	TEM-16	3055178;1416873
ARO:3000916	37296	TEM-47	9517925
ARO:3000919	37299	TEM-50	9174192
ARO:3000920	37300	TEM-51	9371365
ARO:3000923	37303	TEM-54	9925535
ARO:3000926	37306	TEM-57	10543745
ARO:3000928	37308	TEM-59	10390218
ARO:3000929	37309	TEM-60	9624494
ARO:3001121	37501	SHV-66	17288792
ARO:3001128	37508	SHV-74	19272757
ARO:3001134	37514	SHV-80	19272757
ARO:3001161	37541	SHV-112	21123157
ARO:3001202	37582	SHV-163	23587957
ARO:3003071	39606	mphF	17101677;29317655
ARO:3001398	37798	OXA-3	7785990
ARO:3002667	39067	rmtD	17158944;18222955
ARO:3002386	38786	BEL-2	19884378
ARO:3002371	38771	VEB-2	11807680
ARO:3001400	37800	OXA-5	3925874
ARO:3002668	39068	rmtG	23459483
ARO:3003000	39434	CfxA beta-lactamase	8517690
ARO:3003216	39800	Escherichia coli 16S rRNA mutation conferring resistance to aminoglycosides	15700953;8910275;11083623
ARO:3001111	37491	SHV-55	16938422
ARO:3001117	37497	SHV-62	19272757
ARO:0000057	35974	telithromycin	15700954
ARO:3003253	39837	aminocoumarin sensitive parY	1260451
ARO:3002458	38858	LEN-8	15215087
ARO:3003481	40077	Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to amikacin	;35944069;30337678;9593173		978-92-4-008241-0
ARO:3000547	36686	arlRS	10633099
ARO:3000548	36687	Streptomyces rishiriensis strain DSM 40489 coumermycin A1 biosynthetic gene cluster	16868863;11036020
ARO:3000549	36688	adeS	22371895
ARO:3001065	37445	SHV-6	9228783
ARO:3002562	38962	AAC(6')-Is	10188279
ARO:3002995	39429	ROB-1	17438055;2024956
ARO:3000454	36593	polymyxin B	17201926
ARO:3001677	38077	OXA-236	23439638
